subplot,replicate,severity,treatment,tag,species,DBH_cm,dbh.class,health_s,canopy,leaf.area,latitude,longitude,a,b,fate,bands_in,date,DOY,week,notes,lai_dist
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.01,11/2/2018,306,1,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,-0.01,4/9/2019,99,2,,no
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.01,5/16/2019,136,3,,no
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.04,5/22/2019,142,4,,no
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.08,5/31/2019,151,5,,no
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.09,6/4/2019,155,6,,yes
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.12,6/10/2019,161,7,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.14,6/17/2019,168,8,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.19,6/25/2019,176,9,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.2,7/2/2019,183,10,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.22,7/9/2019,190,11,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.25,7/16/2019,197,12,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.27,7/23/2019,204,13,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.29,7/30/2019,211,14,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.29,8/7/2019,219,15,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.3,8/13/2019,225,16,,
C04W,C,0.45,bottom,1446,QURU,34.8,33-38,L,OD,119.2689461,45.5637139,-84.7037542,0.0398,2.7734,live,0.33,11/11/2019,315,17,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.01,11/2/2018,306,1,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.01,4/9/2019,99,2,,no
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.01,5/16/2019,136,3,,no
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.02,5/22/2019,142,4,,no
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.01,5/31/2019,151,5,,no
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.01,6/4/2019,155,6,,yes
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.02,6/10/2019,161,7,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.03,6/17/2019,168,8,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.07,6/25/2019,176,9,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.11,7/2/2019,183,10,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.15,7/9/2019,190,11,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.22,7/16/2019,197,12,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.25,7/23/2019,204,13,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.29,7/30/2019,211,14,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.3,8/7/2019,219,15,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.3,8/13/2019,225,16,,
C04W,C,0.45,bottom,1450,BEPA,18,18-23,L,OD,77.17269692,45.5637472,-84.7037684,0.0301,2.8387,kill,0.32,11/11/2019,315,17,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0,11/2/2018,306,1,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,-0.01,4/9/2019,99,2,,no
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,-0.01,5/16/2019,136,3,,no
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,-0.01,5/22/2019,142,4,,no
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,-0.01,5/31/2019,151,5,,no
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,-0.01,6/4/2019,155,6,,yes
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,-0.01,6/10/2019,161,7,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0,6/17/2019,168,8,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.02,6/25/2019,176,9,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.04,7/2/2019,183,10,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.05,7/9/2019,190,11,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.09,7/16/2019,197,12,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.1,7/23/2019,204,13,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.12,7/30/2019,211,14,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.12,8/7/2019,219,15,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.14,8/13/2019,225,16,,
C04W,C,0.45,bottom,1453,ACRU,15.6,13-18,L,OD,48.73874187,45.5637469,-84.7037933,0.03117,2.778,kill,0.17,11/11/2019,315,17,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.03,11/2/2018,306,1,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.01,4/9/2019,99,2,,no
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.03,5/16/2019,136,3,,no
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.03,5/22/2019,142,4,,no
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.04,5/31/2019,151,5,,no
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.04,6/4/2019,155,6,,yes
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.06,6/10/2019,161,7,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.07,6/17/2019,168,8,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.11,6/25/2019,176,9,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.14,7/2/2019,183,10,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.14,7/9/2019,190,11,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.19,7/16/2019,197,12,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.22,7/23/2019,204,13,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.24,7/30/2019,211,14,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.24,8/7/2019,219,15,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.24,8/13/2019,225,16,,
C04W,C,0.45,bottom,1457,ACRU,16,13-18,L,OD,50.67656926,45.5637945,-84.703808,0.03117,2.778,kill,0.27,11/11/2019,315,17,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0.01,11/2/2018,306,1,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,4/9/2019,99,2,,no
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,5/16/2019,136,3,,no
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,5/22/2019,142,4,,no
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,5/31/2019,151,5,,no
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,6/4/2019,155,6,,yes
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,6/10/2019,161,7,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,6/17/2019,168,8,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,6/25/2019,176,9,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,7/2/2019,183,10,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,7/9/2019,190,11,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,7/16/2019,197,12,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,7/23/2019,204,13,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,7/30/2019,211,14,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,8/7/2019,219,15,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,8/13/2019,225,16,,
C04W,C,0.45,bottom,1464,ACRU,11.1,13-Aug,L,OS,28.85757414,45.5637768,-84.7037744,0.03117,2.778,kill,0,11/11/2019,315,17,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.04,11/2/2018,306,1,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,4/8/2019,98,2,,no
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,5/15/2019,135,3,,no
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,5/21/2019,141,4,,no
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,5/31/2019,151,5,,no
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,6/4/2019,155,6,,yes
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,6/10/2019,161,7,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,6/17/2019,168,8,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,6/25/2019,176,9,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,7/2/2019,183,10,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,7/9/2019,190,11,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,7/16/2019,197,12,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,7/23/2019,204,13,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,7/30/2019,211,14,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,8/7/2019,219,15,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,8/13/2019,225,16,,
D01E,D,0,control,642,ACRU,9,13-Aug,L,OS,20.89276394,45.5609162,-84.7067368,0.03117,2.778,live,0.03,11/11/2019,315,17,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.03,11/2/2018,306,1,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.03,4/8/2019,98,2,,no
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.03,5/15/2019,135,3,,no
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.06,5/21/2019,141,4,,no
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.1,5/31/2019,151,5,,no
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.11,6/4/2019,155,6,,yes
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.14,6/10/2019,161,7,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.16,6/17/2019,168,8,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.19,6/25/2019,176,9,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.21,7/2/2019,183,10,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.23,7/9/2019,190,11,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.28,7/16/2019,197,12,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.29,7/23/2019,204,13,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.32,7/30/2019,211,14,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.32,8/7/2019,219,15,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.33,8/13/2019,225,16,,
D01E,D,0,control,645,QURU,35.9,33-38,L,OD,124.7935113,45.5610278,-84.7066659,0.0398,2.7734,live,0.38,11/11/2019,315,17,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.03,11/2/2018,306,1,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.03,4/8/2019,98,2,,no
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.05,5/15/2019,135,3,,no
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.03,5/21/2019,141,4,,no
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.03,5/31/2019,151,5,,no
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.03,6/4/2019,155,6,,yes
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.03,6/10/2019,161,7,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.04,6/17/2019,168,8,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.06,6/25/2019,176,9,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.07,7/2/2019,183,10,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.07,7/9/2019,190,11,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.08,7/16/2019,197,12,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.09,7/23/2019,204,13,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.09,7/30/2019,211,14,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.09,8/7/2019,219,15,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.09,8/13/2019,225,16,,
D01E,D,0,control,659,PIST,8.2,13-Aug,L,OS,2.230357032,45.5608903,-84.7065297,0.0408,2.5735,live,0.13,11/11/2019,315,17,,
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,11/2/2018,306,1,,
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,4/8/2019,98,2,,no
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,5/15/2019,135,3,,no
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,5/21/2019,141,4,,no
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,5/31/2019,151,5,,no
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,6/4/2019,155,6,,yes
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,6/10/2019,161,7,,
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,6/17/2019,168,8,,
D01E,D,0,control,663,ACRU,8.7,13-Aug,L,OS,19.82997112,45.5608983,-84.706631,0.03117,2.778,live,0.05,6/25/2019,176,9,dead,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0,11/2/2018,306,1,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.04,4/8/2019,98,2,,no
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.04,5/15/2019,135,3,,no
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.04,5/21/2019,141,4,,no
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.04,5/31/2019,151,5,,no
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.04,6/4/2019,155,6,,yes
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.05,6/10/2019,161,7,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.06,6/17/2019,168,8,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.08,6/25/2019,176,9,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.08,7/2/2019,183,10,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.08,7/9/2019,190,11,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.08,7/16/2019,197,12,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.09,7/23/2019,204,13,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.09,7/30/2019,211,14,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.09,8/7/2019,219,15,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.09,8/13/2019,225,16,,
D01E,D,0,control,676,POGR,33.4,33-38,L,OD,125.6061411,45.560778,-84.7067117,0.1387,2.3498,live,0.13,11/11/2019,315,17,,
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,0,11/2/2018,306,1,,
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,4/8/2019,98,2,,no
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,5/15/2019,135,3,,no
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,5/21/2019,141,4,,no
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,5/31/2019,151,5,,no
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,6/4/2019,155,6,,yes
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,6/10/2019,161,7,,
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,-0.01,6/17/2019,168,8,,
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,0,6/25/2019,176,9,,
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,0.02,7/2/2019,183,10,,
D01E,D,0,control,678,ACRU,10,13-Aug,L,OS,24.57324059,45.5607562,-84.7067292,0.03117,2.778,live,0.02,7/9/2019,190,11,,
