"subplot_id","tag","species","band_in","date","notes"
"D02W",216,"QURU",-0.02,2019-04-08,NA
"D02W",216,"QURU",-0.02,2019-05-15,NA
"D02W",216,"QURU",-0.01,2019-05-21,NA
"D02W",216,"QURU",-0.01,2019-05-31,NA
"D02W",216,"QURU",-0.01,2019-06-04,NA
"D02W",216,"QURU",-0.01,2019-06-10,NA
"D02W",216,"QURU",-0.01,2019-06-17,NA
"D02W",216,"QURU",-0.01,2019-06-25,NA
"D02W",216,"QURU",-0.01,2019-07-02,NA
"D02W",216,"QURU",-0.01,2019-07-09,NA
"D02W",216,"QURU",-0.01,2019-07-16,NA
"D02W",216,"QURU",-0.01,2019-07-23,NA
"D02W",216,"QURU",-0.02,2019-07-30,NA
"D02W",216,"QURU",-0.02,2019-08-07,NA
"D02W",216,"QURU",-0.02,2019-08-13,NA
"D02W",216,"QURU",-0.02,2019-11-11,NA
"D02W",221,"ACRU",0.05,2018-11-02,NA
"D02W",221,"ACRU",0.05,2019-04-08,NA
"D02W",221,"ACRU",0.05,2019-05-15,NA
"D02W",221,"ACRU",0.05,2019-05-21,NA
"D02W",221,"ACRU",0.05,2019-05-31,NA
"D02W",221,"ACRU",0.05,2019-06-04,NA
"D02W",221,"ACRU",0.05,2019-06-10,NA
"D02W",221,"ACRU",0.06,2019-06-17,NA
"D02W",221,"ACRU",0.07,2019-06-25,NA
"D02W",221,"ACRU",0.09,2019-07-02,NA
"D02W",221,"ACRU",0.09,2019-07-09,NA
"D02W",221,"ACRU",0.11,2019-07-16,NA
"D02W",221,"ACRU",0.12,2019-07-23,NA
"D02W",221,"ACRU",0.12,2019-07-30,NA
"D02W",221,"ACRU",0.12,2019-08-07,NA
"D02W",221,"ACRU",0.12,2019-08-13,NA
"D02W",221,"ACRU",0.15,2019-11-11,NA
"D02W",226,"QURU",0.05,2018-11-02,NA
"D02W",226,"QURU",0.03,2019-04-08,NA
"D02W",226,"QURU",0.04,2019-05-15,NA
"D02W",226,"QURU",0.07,2019-05-21,NA
"D02W",226,"QURU",0.08,2019-05-31,NA
"D02W",226,"QURU",0.08,2019-06-04,NA
"D02W",226,"QURU",0.08,2019-06-10,NA
"D02W",226,"QURU",0.08,2019-06-17,NA
"D02W",226,"QURU",0.09,2019-06-25,NA
"D02W",226,"QURU",0.09,2019-07-02,NA
"D02W",226,"QURU",0.09,2019-07-09,NA
"D02W",226,"QURU",0.09,2019-07-16,NA
"D02W",226,"QURU",0.09,2019-07-23,NA
"D02W",226,"QURU",0.09,2019-07-30,NA
"D02W",226,"QURU",0.09,2019-08-07,NA
"D02W",226,"QURU",0.09,2019-08-13,NA
"D02W",226,"QURU",0.1,2019-11-11,NA
"D02W",227,"ACRU",0.06,2018-11-02,NA
"D02W",227,"ACRU",0.06,2019-04-08,NA
"D02W",227,"ACRU",0.06,2019-05-15,NA
"D02W",227,"ACRU",0.06,2019-05-21,NA
"D02W",227,"ACRU",0.06,2019-05-31,NA
"D02W",227,"ACRU",0.06,2019-06-04,NA
"D02W",227,"ACRU",0.06,2019-06-10,NA
"D02W",227,"ACRU",0.06,2019-06-17,NA
"D02W",227,"ACRU",0.06,2019-06-25,NA
"D02W",227,"ACRU",0.07,2019-07-02,NA
"D02W",227,"ACRU",0.07,2019-07-09,NA
"D02W",227,"ACRU",0.11,2019-07-16,NA
"D02W",227,"ACRU",0.13,2019-07-23,NA
"D02W",227,"ACRU",0.14,2019-07-30,NA
"D02W",227,"ACRU",0.14,2019-08-07,NA
"D02W",227,"ACRU",0.15,2019-08-13,NA
"D02W",227,"ACRU",0.17,2019-11-11,NA
"D02W",230,"QURU",0,2018-11-02,NA
"D02W",230,"QURU",-0.03,2019-04-08,NA
"D02W",230,"QURU",-0.01,2019-05-15,NA
"D02W",230,"QURU",0.03,2019-05-21,NA
"D02W",230,"QURU",0.05,2019-05-31,NA
"D02W",230,"QURU",0.05,2019-06-04,NA
"D02W",230,"QURU",0.06,2019-06-10,NA
"D02W",230,"QURU",0.07,2019-06-17,NA
"D02W",230,"QURU",0.07,2019-06-25,NA
"D02W",230,"QURU",0.07,2019-07-02,NA
"D02W",230,"QURU",0.07,2019-07-09,NA
"D02W",230,"QURU",0.07,2019-07-16,NA
"D02W",230,"QURU",0.07,2019-07-23,NA
"D02W",230,"QURU",0.07,2019-07-30,NA
"D02W",230,"QURU",0.07,2019-08-07,NA
"D02W",230,"QURU",0.07,2019-08-13,NA
"D02W",230,"QURU",0.11,2019-11-11,NA
"D02W",233,"QURU",0.02,2018-11-02,NA
"D02W",233,"QURU",-0.02,2019-04-08,NA
"D02W",233,"QURU",0.01,2019-05-15,NA
"D02W",233,"QURU",0.06,2019-05-21,NA
"D02W",233,"QURU",0.07,2019-05-31,NA
"D02W",233,"QURU",0.07,2019-06-04,NA
"D02W",233,"QURU",0.08,2019-06-10,NA
"D02W",233,"QURU",0.09,2019-06-17,NA
"D02W",233,"QURU",0.1,2019-06-25,NA
"D02W",233,"QURU",0.1,2019-07-02,NA
"D02W",233,"QURU",0.1,2019-07-09,NA
"D02W",233,"QURU",0.1,2019-07-16,NA
"D02W",233,"QURU",0.1,2019-07-23,NA
"D02W",233,"QURU",0.11,2019-07-30,NA
"D02W",233,"QURU",0.1,2019-08-07,NA
"D02W",233,"QURU",0.1,2019-08-13,NA
"D02W",233,"QURU",0.17,2019-11-11,NA
"D02W",236,"FAGR",0,2018-11-02,NA
"D02W",236,"FAGR",0,2019-04-08,NA
"D02W",236,"FAGR",0,2019-05-15,NA
"D02W",236,"FAGR",0,2019-05-21,NA
"D02W",236,"FAGR",0,2019-05-31,NA
"D02W",236,"FAGR",-0.01,2019-06-04,NA
"D02W",236,"FAGR",-0.01,2019-06-10,NA
"D02W",236,"FAGR",-0.01,2019-06-17,NA
"D02W",236,"FAGR",0,2019-06-25,NA
"D02W",236,"FAGR",0.04,2019-07-02,NA
"D02W",236,"FAGR",0.07,2019-07-09,NA
"D02W",236,"FAGR",0.11,2019-07-16,NA
"D02W",236,"FAGR",0.13,2019-07-23,NA
"D02W",236,"FAGR",0.15,2019-07-30,NA
"D02W",236,"FAGR",0.18,2019-08-07,NA
"D02W",236,"FAGR",0.2,2019-08-13,NA
"D02W",236,"FAGR",0.23,2019-11-11,NA
"D02W",247,"QURU",0.09,2018-11-02,NA
"D02W",247,"QURU",0.06,2019-04-08,NA
"D02W",247,"QURU",0.1,2019-05-15,NA
"D02W",247,"QURU",0.13,2019-05-21,NA
"D02W",247,"QURU",0.13,2019-05-31,NA
"D02W",247,"QURU",0.13,2019-06-04,NA
"D02W",247,"QURU",0.13,2019-06-10,NA
"D02W",247,"QURU",0.12,2019-06-17,NA
"D02W",247,"QURU",0.12,2019-06-25,NA
"D02W",247,"QURU",0.12,2019-07-02,NA
"D02W",247,"QURU",0.12,2019-07-09,NA
"D02W",247,"QURU",0.11,2019-07-16,NA
"D02W",247,"QURU",0.11,2019-07-23,NA
"D02W",247,"QURU",0.11,2019-07-30,NA
"D02W",247,"QURU",0.11,2019-08-07,NA
"D02W",247,"QURU",0.1,2019-08-13,NA
"D02W",247,"QURU",0.11,2019-11-11,NA
"D02W",250,"ACRU",0.11,2018-11-02,NA
"D02W",250,"ACRU",0.13,2019-04-08,NA
"D02W",250,"ACRU",0.11,2019-05-15,NA
"D02W",250,"ACRU",0.11,2019-05-21,NA
"D02W",250,"ACRU",0.11,2019-05-31,NA
"D02W",250,"ACRU",0.11,2019-06-04,NA
"D02W",250,"ACRU",0.12,2019-06-10,NA
"D02W",250,"ACRU",0.12,2019-06-17,NA
"D02W",250,"ACRU",0.12,2019-06-25,NA
"D02W",250,"ACRU",0.12,2019-07-02,NA
"D02W",250,"ACRU",0.12,2019-07-09,NA
"D02W",250,"ACRU",0.12,2019-07-16,NA
"D02W",250,"ACRU",0.12,2019-07-23,NA
"D02W",250,"ACRU",0.12,2019-07-30,NA
"D02W",250,"ACRU",0.12,2019-08-07,NA
"D02W",250,"ACRU",0.11,2019-08-13,NA
"D02W",250,"ACRU",0.12,2019-11-11,NA
"D02W",256,"PIST",0.05,2018-11-02,NA
"D02W",256,"PIST",0,2019-04-08,NA
"D02W",256,"PIST",0.02,2019-05-15,NA
"D02W",256,"PIST",0.05,2019-05-21,NA
"D02W",256,"PIST",0.08,2019-05-31,NA
"D02W",256,"PIST",0.09,2019-06-04,NA
"D02W",256,"PIST",0.16,2019-06-10,NA
"D02W",256,"PIST",0.19,2019-06-17,NA
"D02W",256,"PIST",0.26,2019-06-25,NA
"D02W",256,"PIST",0.3,2019-07-02,NA
"D02W",256,"PIST",0.32,2019-07-09,NA
"D02W",256,"PIST",0.37,2019-07-16,NA
"D02W",256,"PIST",0.4,2019-07-23,NA
"D02W",256,"PIST",0.43,2019-07-30,NA
"D02W",256,"PIST",0.46,2019-08-07,NA
"D02W",256,"PIST",0.48,2019-08-13,NA
"D02W",256,"PIST",0.59,2019-11-11,NA
"D02W",264,"QURU",0.04,2018-11-02,NA
"D02W",264,"QURU",0.02,2019-04-08,NA
"D02W",264,"QURU",0.04,2019-05-15,NA
"D02W",264,"QURU",0.07,2019-05-21,NA
"D02W",264,"QURU",0.07,2019-05-31,NA
"D02W",264,"QURU",0.07,2019-06-04,NA
"D02W",264,"QURU",0.06,2019-06-10,NA
"D02W",264,"QURU",0.06,2019-06-17,NA
"D02W",264,"QURU",0.06,2019-06-25,NA
"D02W",264,"QURU",0.06,2019-07-02,NA
"D02W",264,"QURU",0.06,2019-07-09,NA
"D02W",264,"QURU",0.06,2019-07-16,NA
"D02W",264,"QURU",0.06,2019-07-23,NA
"D02W",264,"QURU",0.06,2019-07-30,NA
"D02W",264,"QURU",0.06,2019-08-07,NA
"D02W",264,"QURU",0.05,2019-08-13,NA
"D02W",264,"QURU",0.04,2019-11-11,NA
"D02W",266,"QURU",0,2018-11-02,NA
"D02W",266,"QURU",-0.01,2019-04-08,NA
"D02W",266,"QURU",0.01,2019-05-15,NA
"D02W",266,"QURU",0.03,2019-05-21,NA
"D02W",266,"QURU",0.03,2019-05-31,NA
"D02W",266,"QURU",0.03,2019-06-04,NA
"D02W",266,"QURU",0.03,2019-06-10,NA
"D02W",266,"QURU",0.03,2019-06-17,NA
"D02W",266,"QURU",0.03,2019-06-25,NA
"D02W",266,"QURU",0.03,2019-07-02,NA
"D02W",266,"QURU",0.03,2019-07-09,NA
"D02W",266,"QURU",0.03,2019-07-16,NA
"D02W",266,"QURU",0.02,2019-07-23,NA
"D02W",266,"QURU",0.02,2019-07-30,NA
"D02W",266,"QURU",0.02,2019-08-07,NA
"D02W",266,"QURU",0.01,2019-08-13,NA
"D02W",266,"QURU",0.01,2019-11-11,NA
"D02W",275,"QURU",0.02,2018-11-02,NA
"D02W",275,"QURU",0.01,2019-04-08,NA
"D02W",275,"QURU",0.03,2019-05-15,NA
"D02W",275,"QURU",0.05,2019-05-21,NA
"D02W",275,"QURU",0.04,2019-05-31,NA
"D02W",275,"QURU",0.04,2019-06-04,NA
"D02W",275,"QURU",0.03,2019-06-10,NA
"D02W",275,"QURU",0.03,2019-06-17,NA
"D02W",275,"QURU",0.02,2019-06-25,NA
"D02W",275,"QURU",0.02,2019-07-02,NA
"D02W",275,"QURU",0.02,2019-07-09,NA
"D02W",275,"QURU",0.02,2019-07-16,NA
"D02W",275,"QURU",0.02,2019-07-23,NA
"D02W",275,"QURU",0.01,2019-07-30,NA
"D02W",275,"QURU",0.01,2019-08-07,NA
"D02W",275,"QURU",0.01,2019-08-13,NA
"D02W",275,"QURU",0.02,2019-11-11,NA
"D02W",276,"QURU",0.08,2018-11-02,NA
"D02W",276,"QURU",0,2019-04-08,NA
"D02W",276,"QURU",0.02,2019-05-15,NA
"D02W",276,"QURU",0.05,2019-05-21,NA
"D02W",276,"QURU",0.06,2019-05-31,NA
"D02W",276,"QURU",0.06,2019-06-04,NA
"D02W",276,"QURU",0.06,2019-06-10,NA
"D02W",276,"QURU",0.06,2019-06-17,NA
"D02W",276,"QURU",0.06,2019-06-25,NA
"D02W",276,"QURU",0.06,2019-07-02,NA
"D02W",276,"QURU",0.06,2019-07-09,NA
"D02W",276,"QURU",0.06,2019-07-16,NA
"D02W",276,"QURU",0.05,2019-07-23,NA
"D02W",276,"QURU",0.05,2019-07-30,NA
"D02W",276,"QURU",0.05,2019-08-07,NA
"D02W",276,"QURU",0.03,2019-08-13,NA
"D02W",276,"QURU",0.05,2019-11-11,NA
"D02W",280,"ACRU",0.01,2018-11-02,NA
"D02W",280,"ACRU",0.03,2019-04-08,NA
"D02W",280,"ACRU",0.01,2019-05-15,NA
"D02W",280,"ACRU",0.01,2019-05-21,NA
"D02W",280,"ACRU",0.01,2019-05-31,NA
"D02W",280,"ACRU",0.01,2019-06-04,NA
"D02W",280,"ACRU",0.01,2019-06-10,NA
"D02W",280,"ACRU",0.01,2019-06-17,NA
"D02W",280,"ACRU",0.01,2019-06-25,NA
"D02W",280,"ACRU",0.01,2019-07-02,NA
"D02W",280,"ACRU",0.01,2019-07-09,NA
"D02W",280,"ACRU",0.01,2019-07-16,NA
"D02W",280,"ACRU",0.01,2019-07-23,NA
"D02W",280,"ACRU",0.01,2019-07-30,NA
"D02W",280,"ACRU",0.01,2019-08-07,NA
"D02W",280,"ACRU",0.01,2019-08-13,NA
"D02W",280,"ACRU",0.01,2019-11-11,NA
"D02W",284,"PIST",0.14,2018-11-02,NA
"D02W",284,"PIST",0.13,2019-04-08,NA
"D02W",284,"PIST",0.13,2019-05-15,NA
"D02W",284,"PIST",0.13,2019-05-21,NA
"D02W",284,"PIST",0.14,2019-05-31,NA
"D02W",284,"PIST",0.14,2019-06-04,NA
"D02W",284,"PIST",0.17,2019-06-10,NA
"D02W",284,"PIST",0.2,2019-06-17,NA
"D02W",284,"PIST",0.23,2019-06-25,NA
"D02W",284,"PIST",0.24,2019-07-02,NA
"D02W",284,"PIST",0.24,2019-07-09,NA
"D02W",284,"PIST",0.26,2019-07-16,NA
"D02W",284,"PIST",0.27,2019-07-23,NA
"D02W",284,"PIST",0.28,2019-07-30,NA
"D02W",284,"PIST",0.28,2019-08-07,NA
"D02W",284,"PIST",0.29,2019-08-13,NA
"D02W",284,"PIST",0.33,2019-11-11,NA
"D02W",287,"POGR",0.05,2018-11-02,NA
"D02W",287,"POGR",0.06,2019-04-08,NA
"D02W",287,"POGR",0.07,2019-05-15,NA
"D02W",287,"POGR",0.08,2019-05-21,NA
"D02W",287,"POGR",0.09,2019-05-31,NA
"D02W",287,"POGR",0.1,2019-06-04,NA
"D02W",287,"POGR",0.13,2019-06-10,NA
"D02W",287,"POGR",0.16,2019-06-17,NA
"D02W",287,"POGR",0.29,2019-06-25,NA
"D02W",287,"POGR",0.42,2019-07-02,NA
"D02W",287,"POGR",0.51,2019-07-09,NA
"D02W",287,"POGR",0.63,2019-07-16,NA
"D02W",287,"POGR",0.73,2019-07-23,NA
"D02W",287,"POGR",NA,2019-07-30,"outlier"
"D02W",287,"POGR",0.95,2019-08-07,NA
"D02W",287,"POGR",1.01,2019-08-13,NA
"D02W",287,"POGR",1.14,2019-11-11,NA
"D03E",386,"POGR",0.09,2018-11-02,NA
"D03E",386,"POGR",0.01,2019-04-08,NA
"D03E",386,"POGR",0.1,2019-05-15,NA
"D03E",386,"POGR",0.1,2019-05-21,NA
"D03E",386,"POGR",0.1,2019-05-31,NA
"D03E",386,"POGR",0.1,2019-06-04,NA
"D03E",386,"POGR",0.1,2019-06-10,NA
"D03E",386,"POGR",0.1,2019-06-17,NA
"D03E",386,"POGR",0.1,2019-06-25,NA
"D03E",386,"POGR",0.1,2019-07-02,NA
"D03E",386,"POGR",0.1,2019-07-09,NA
"D03E",386,"POGR",0.11,2019-07-16,NA
"D03E",386,"POGR",0.13,2019-07-23,NA
"D03E",386,"POGR",0.14,2019-07-30,NA
"D03E",386,"POGR",0.16,2019-08-07,NA
"D03E",386,"POGR",0.16,2019-08-13,NA
"D03E",386,"POGR",0.19,2019-11-11,NA
"D03E",395,"FAGR",0.05,2018-11-02,NA
"D03E",395,"FAGR",0.05,2019-04-08,NA
"D03E",395,"FAGR",0.05,2019-05-15,NA
"D03E",395,"FAGR",0.05,2019-05-21,NA
"D03E",395,"FAGR",0.05,2019-05-31,NA
"D03E",395,"FAGR",0.05,2019-06-04,NA
"D03E",395,"FAGR",0.05,2019-06-10,NA
"D03E",395,"FAGR",0.06,2019-06-17,NA
"D03E",395,"FAGR",0.08,2019-06-25,NA
"D03E",395,"FAGR",0.09,2019-07-02,NA
"D03E",395,"FAGR",0.1,2019-07-09,NA
"D03E",395,"FAGR",0.12,2019-07-16,NA
"D03E",395,"FAGR",0.13,2019-07-23,NA
"D03E",395,"FAGR",0.15,2019-07-30,NA
"D03E",395,"FAGR",0.15,2019-08-07,NA
"D03E",395,"FAGR",0.16,2019-08-13,NA
"D03E",395,"FAGR",0.17,2019-11-11,NA
"D03E",400,"POGR",0,2018-11-02,NA
"D03E",400,"POGR",0.07,2019-04-08,NA
"D03E",400,"POGR",0.08,2019-05-15,NA
"D03E",400,"POGR",0.08,2019-05-21,NA
"D03E",400,"POGR",0.09,2019-05-31,NA
"D03E",400,"POGR",0.09,2019-06-04,NA
"D03E",400,"POGR",0.12,2019-06-10,NA
"D03E",400,"POGR",0.15,2019-06-17,NA
"D03E",400,"POGR",0.23,2019-06-25,NA
"D03E",400,"POGR",0.28,2019-07-02,NA
"D03E",400,"POGR",0.33,2019-07-09,NA
"D03E",400,"POGR",0.38,2019-07-16,NA
"D03E",400,"POGR",0.4,2019-07-23,NA
"D03E",400,"POGR",0.42,2019-07-30,NA
"D03E",400,"POGR",0.42,2019-08-07,NA
"D03E",400,"POGR",0.42,2019-08-13,NA
"D03E",400,"POGR",0.45,2019-11-11,NA
"D03E",404,"QURU",0.03,2018-11-02,NA
"D03E",404,"QURU",0.02,2019-04-08,NA
"D03E",404,"QURU",0.03,2019-05-15,NA
"D03E",404,"QURU",0.06,2019-05-21,NA
"D03E",404,"QURU",0.09,2019-05-31,NA
"D03E",404,"QURU",0.1,2019-06-04,NA
"D03E",404,"QURU",0.13,2019-06-10,NA
"D03E",404,"QURU",0.14,2019-06-17,NA
"D03E",404,"QURU",0.17,2019-06-25,NA
"D03E",404,"QURU",0.18,2019-07-02,NA
"D03E",404,"QURU",0.19,2019-07-09,NA
"D03E",404,"QURU",0.22,2019-07-16,NA
"D03E",404,"QURU",0.23,2019-07-23,NA
"D03E",404,"QURU",0.24,2019-07-30,NA
"D03E",404,"QURU",0.24,2019-08-07,NA
"D03E",404,"QURU",0.24,2019-08-13,NA
"D03E",404,"QURU",0.28,2019-11-11,NA
"D03E",414,"QURU",0.06,2018-11-02,NA
"D03E",414,"QURU",0.04,2019-04-08,NA
"D03E",414,"QURU",0.06,2019-05-15,NA
"D03E",414,"QURU",0.08,2019-05-21,NA
"D03E",414,"QURU",0.08,2019-05-31,NA
"D03E",414,"QURU",0.08,2019-06-04,NA
"D03E",414,"QURU",0.08,2019-06-10,NA
"D03E",414,"QURU",0.08,2019-06-17,NA
"D03E",414,"QURU",0.08,2019-06-25,NA
"D03E",414,"QURU",0.08,2019-07-02,NA
"D03E",414,"QURU",0.08,2019-07-09,NA
"D03E",414,"QURU",0.08,2019-07-16,NA
"D03E",414,"QURU",0.08,2019-07-23,NA
"D03E",414,"QURU",0.08,2019-07-30,NA
"D03E",414,"QURU",0.08,2019-08-07,NA
"D03E",414,"QURU",0.08,2019-08-13,NA
"D03E",414,"QURU",0.08,2019-11-11,NA
"D03E",419,"QURU",0,2018-11-02,NA
"D03E",419,"QURU",0.01,2019-04-08,NA
"D03E",419,"QURU",0.01,2019-05-15,NA
"D03E",419,"QURU",0.03,2019-05-21,NA
"D03E",419,"QURU",0.03,2019-05-31,NA
"D03E",419,"QURU",0.03,2019-06-04,NA
"D03E",419,"QURU",0.03,2019-06-10,NA
"D03E",419,"QURU",0.03,2019-06-17,NA
"D03E",419,"QURU",0.03,2019-06-25,NA
"D03E",419,"QURU",0.03,2019-07-02,NA
"D03E",419,"QURU",0.03,2019-07-09,NA
"D03E",419,"QURU",0.03,2019-07-16,NA
"D03E",419,"QURU",0.03,2019-07-23,NA
"D03E",419,"QURU",0.03,2019-07-30,NA
"D03E",419,"QURU",0.03,2019-08-07,NA
"D03E",419,"QURU",0.03,2019-08-13,NA
"D03E",419,"QURU",0.03,2019-11-11,NA
"D03E",421,"QURU",0.03,2018-11-02,NA
"D03E",421,"QURU",0.02,2019-04-08,NA
"D03E",421,"QURU",0.07,2019-05-15,NA
"D03E",421,"QURU",0.1,2019-05-21,NA
"D03E",421,"QURU",0.14,2019-05-31,NA
"D03E",421,"QURU",0.17,2019-06-04,NA
"D03E",421,"QURU",0.19,2019-06-10,NA
"D03E",421,"QURU",0.21,2019-06-17,NA
"D03E",421,"QURU",0.25,2019-06-25,NA
"D03E",421,"QURU",0.28,2019-07-02,NA
"D03E",421,"QURU",0.3,2019-07-09,NA
"D03E",421,"QURU",0.35,2019-07-16,NA
"D03E",421,"QURU",0.37,2019-07-23,NA
"D03E",421,"QURU",0.39,2019-07-30,NA
"D03E",421,"QURU",0.4,2019-08-07,NA
"D03E",421,"QURU",0.41,2019-08-13,NA
"D03E",421,"QURU",0.45,2019-11-11,NA
"D03E",424,"PIRE",0.03,2018-11-02,NA
"D03E",424,"PIRE",0.02,2019-04-08,NA
"D03E",424,"PIRE",0.02,2019-05-15,NA
"D03E",424,"PIRE",0.02,2019-05-21,NA
"D03E",424,"PIRE",0.02,2019-05-31,NA
"D03E",424,"PIRE",0.02,2019-06-04,NA
"D03E",424,"PIRE",0.03,2019-06-10,NA
"D03E",424,"PIRE",0.03,2019-06-17,NA
"D03E",424,"PIRE",0.05,2019-06-25,NA
"D03E",424,"PIRE",0.05,2019-07-02,NA
"D03E",424,"PIRE",0.06,2019-07-09,NA
"D03E",424,"PIRE",0.08,2019-07-16,NA
"D03E",424,"PIRE",0.1,2019-07-23,NA
"D03E",424,"PIRE",0.12,2019-07-30,NA
"D03E",424,"PIRE",0.12,2019-08-07,NA
"D03E",424,"PIRE",0.12,2019-08-13,NA
"D03E",424,"PIRE",0.12,2019-11-11,NA
"D03E",432,"POGR",0,2018-11-02,"set to zero - was neg"
"D03E",432,"POGR",0.04,2019-04-08,NA
"D03E",432,"POGR",0.05,2019-05-15,NA
"D03E",432,"POGR",0.05,2019-05-21,NA
"D03E",432,"POGR",0.06,2019-05-31,NA
"D03E",432,"POGR",0.06,2019-06-04,NA
"D03E",432,"POGR",0.09,2019-06-10,NA
"D03E",432,"POGR",0.1,2019-06-17,NA
"D03E",432,"POGR",0.14,2019-06-25,NA
"D03E",432,"POGR",0.15,2019-07-02,NA
"D03E",432,"POGR",0.16,2019-07-09,NA
"D03E",432,"POGR",0.17,2019-07-16,NA
"D03E",432,"POGR",0.18,2019-07-23,NA
"D03E",432,"POGR",0.18,2019-07-30,NA
"D03E",432,"POGR",0.18,2019-08-07,NA
"D03E",432,"POGR",0.19,2019-08-13,NA
"D03E",432,"POGR",0.14,2019-11-11,NA
"D03E",436,"ACRU",0.05,2018-11-02,NA
"D03E",436,"ACRU",0.05,2019-04-08,NA
"D03E",436,"ACRU",0.05,2019-05-15,NA
"D03E",436,"ACRU",0.05,2019-05-21,NA
"D03E",436,"ACRU",0.05,2019-05-31,NA
"D03E",436,"ACRU",0.05,2019-06-04,NA
"D03E",436,"ACRU",0.05,2019-06-10,NA
"D03E",436,"ACRU",0.05,2019-06-17,NA
"D03E",436,"ACRU",0.09,2019-06-25,NA
"D03E",436,"ACRU",0.13,2019-07-02,NA
"D03E",436,"ACRU",0.16,2019-07-09,NA
"D03E",436,"ACRU",0.22,2019-07-16,NA
"D03E",436,"ACRU",0.24,2019-07-23,NA
"D03E",436,"ACRU",0.26,2019-07-30,NA
"D03E",436,"ACRU",0.28,2019-08-07,NA
"D03E",436,"ACRU",0.3,2019-08-13,NA
"D03E",436,"ACRU",0.34,2019-11-11,NA
"D03E",439,"PIRE",0.04,2018-11-02,NA
"D03E",439,"PIRE",0.01,2019-04-08,NA
"D03E",439,"PIRE",0.01,2019-05-15,NA
"D03E",439,"PIRE",0.01,2019-05-21,NA
"D03E",439,"PIRE",0.02,2019-05-31,NA
"D03E",439,"PIRE",0.03,2019-06-04,NA
"D03E",439,"PIRE",0.07,2019-06-10,NA
"D03E",439,"PIRE",0.09,2019-06-17,NA
"D03E",439,"PIRE",0.12,2019-06-25,NA
"D03E",439,"PIRE",0.14,2019-07-02,NA
"D03E",439,"PIRE",0.15,2019-07-09,NA
"D03E",439,"PIRE",0.16,2019-07-16,NA
"D03E",439,"PIRE",0.17,2019-07-23,NA
"D03E",439,"PIRE",0.18,2019-07-30,NA
"D03E",439,"PIRE",0.18,2019-08-07,NA
"D03E",439,"PIRE",0.18,2019-08-13,NA
"D03E",439,"PIRE",0.21,2019-11-11,NA
"D03E",445,"POGR",0.06,2018-11-02,NA
"D03E",445,"POGR",0.06,2019-04-08,NA
"D03E",445,"POGR",0.06,2019-05-15,NA
"D03E",445,"POGR",0.07,2019-05-21,NA
"D03E",445,"POGR",0.07,2019-05-31,NA
"D03E",445,"POGR",0.07,2019-06-04,NA
"D03E",445,"POGR",0.1,2019-06-10,NA
"D03E",445,"POGR",0.13,2019-06-17,NA
"D03E",445,"POGR",0.19,2019-06-25,NA
"D03E",445,"POGR",0.21,2019-07-02,NA
"D03E",445,"POGR",0.24,2019-07-09,NA
"D03E",445,"POGR",0.28,2019-07-16,NA
"D03E",445,"POGR",0.29,2019-07-23,NA
"D03E",445,"POGR",0.3,2019-07-30,NA
"D03E",445,"POGR",0.3,2019-08-07,NA
"D03E",445,"POGR",0.3,2019-08-13,NA
"D03E",445,"POGR",0.33,2019-11-11,NA
"D03E",449,"ACRU",0.02,2018-11-02,NA
"D03E",449,"ACRU",0.03,2019-04-08,NA
"D03E",449,"ACRU",0.03,2019-05-15,NA
"D03E",449,"ACRU",0.04,2019-05-21,NA
"D03E",449,"ACRU",0.04,2019-05-31,NA
"D03E",449,"ACRU",0.04,2019-06-04,NA
"D03E",449,"ACRU",0.05,2019-06-10,NA
"D03E",449,"ACRU",0.06,2019-06-17,NA
"D03E",449,"ACRU",0.13,2019-06-25,NA
"D03E",449,"ACRU",0.19,2019-07-02,NA
"D03E",449,"ACRU",0.24,2019-07-09,NA
"D03E",449,"ACRU",0.29,2019-07-16,NA
"D03E",449,"ACRU",0.33,2019-07-23,NA
"D03E",449,"ACRU",0.35,2019-07-30,NA
"D03E",449,"ACRU",0.36,2019-08-07,NA
"D03E",449,"ACRU",0.37,2019-08-13,NA
"D03E",449,"ACRU",0.39,2019-11-11,NA
"D03E",455,"QURU",0,2018-11-02,NA
"D03E",455,"QURU",0,2019-04-08,NA
"D03E",455,"QURU",0.01,2019-05-15,NA
"D03E",455,"QURU",0.03,2019-05-21,NA
"D03E",455,"QURU",0.03,2019-05-31,NA
"D03E",455,"QURU",0.03,2019-06-04,NA
"D03E",455,"QURU",0.04,2019-06-10,NA
"D03E",455,"QURU",0.04,2019-06-17,NA
"D03E",455,"QURU",0.04,2019-06-25,NA
"D03E",455,"QURU",0.04,2019-07-02,NA
"D03E",455,"QURU",0.04,2019-07-09,NA
"D03E",455,"QURU",0.04,2019-07-16,NA
"D03E",455,"QURU",0.04,2019-07-23,NA
"D03E",455,"QURU",0.04,2019-07-30,NA
"D03E",455,"QURU",0.04,2019-08-07,NA
"D03E",455,"QURU",0.04,2019-08-13,NA
"D03E",455,"QURU",0.03,2019-11-11,NA
"D03E",459,"QURU",0.01,2018-11-02,NA
"D03E",459,"QURU",-0.01,2019-04-08,NA
"D03E",459,"QURU",0.03,2019-05-15,NA
"D03E",459,"QURU",0.06,2019-05-21,NA
